"","X","Date","open","high","low","close","volume","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"466",466,"2018-11-21",10670.95,10671.15,10562.45,10605.3,221826116,10740.1,10740.1,10641,10647.55,188407185,0.129248824274764,53.5273086409586,50.3010056469331,0.12419386165211,-0.0114671695767772,10687.9149121281,129.35,90.0496656376676,8755748422,0.189401300545632
"467",467,"2018-11-22",10612.65,10645.85,10513.15,10522.3,165451492,10670.95,10671.15,10562.45,10605.3,221826116,0.143344432408932,51.676933914597,55.3743574859841,0.127160261487542,-0.00397594258254763,10674.7605236251,108.699999999999,61.9268980401315,8533922306,0.25255998206144
"468",468,"2018-11-26",10568.3,10636.9,10490.45,10633.05,232218153,10612.65,10645.85,10513.15,10522.3,165451492,0.0901342123359461,48.1551471489428,43.4305882619861,0.131163363656449,-0.00785706156771404,10636.2204611189,132.700000000001,39.0347291957897,8368470814,0.583082619763945
"469",469,"2018-11-27",10621.45,10695.05,10596.65,10685.25,277150862,10568.3,10636.9,10490.45,10633.05,232218153,0.130977216237049,52.7794637434481,52.1285855512057,0.13064360727832,0.0104702604077005,10643.2665197348,146.449999999999,45.4657553855115,8600688967,0.424853317285995
"470",470,"2018-11-28",10708.75,10757.7,10704.45,10721.55,263340004,10621.45,10695.05,10596.65,10685.25,277150862,0.200762776109698,54.8247492312119,54.4867101466079,0.123436424211097,0.00489721078365513,10664.9017649327,98.3999999999996,74.3251868824328,8877839829,0.267789980442305
"471",471,"2018-11-29",10808.7,10880.45,10782.4,10875.85,386883331,10708.75,10757.7,10704.45,10721.55,263340004,0.280331103334097,56.2440705967646,51.901739129731,0.123112579855209,0.00339144895951904,10692.0575318856,72.4500000000007,115.41209949676,9141179833,0.158567774936063
"472",472,"2018-11-30",10892.1,10922.3,10835.3,10882.8,318744169,10808.7,10880.45,10782.4,10875.85,386883331,0.454992627359352,61.7458448623233,55.8457700624642,0.14093544419999,0.0142890000970493,10762.2194078827,158.900000000001,181.154423663445,9528063164,0.0104891118458565
"473",473,"2018-12-03",10930.7,10941.05,10845.5,10889.8,276570169,10892.1,10922.3,10835.3,10882.8,318744169,0.591184433357617,61.9777483331332,60.7828323856211,0.138401044017128,0.000638826419503857,10815.2411791573,87,186.94245391329,9846807333,0.0822231473771857
"474",474,"2018-12-04",10877.1,10890.65,10833.5,10869.7,226394694,10930.7,10941.05,10845.5,10889.8,276570169,0.695817631285478,62.2261291458432,63.0440005813447,0.133165057773679,0.000643010043924974,10855.2824911954,95.5499999999993,168.219912183776,10123377502,0.10267454672944
"475",475,"2018-12-05",10820.45,10820.6,10748.05,10790.35,245858703,10877.1,10890.65,10833.5,10869.7,226394694,0.754481761998904,60.9940172497947,68.6274535348504,0.111668196802348,-0.00184746944709246,10876.5834524377,57.1499999999996,132.664180339732,9896982808,0.158344429649354
"476",476,"2018-12-06",10718.15,10722.2,10588.3,10593.95,259349557,10820.45,10820.6,10748.05,10790.35,245858703,0.732682529076789,56.2581615851434,61.9214812163752,0.118995454126891,-0.00732688567018158,10864.3838164944,121.650000000001,73.2810456691917,9651124105,0.33444296493564
"477",477,"2018-12-07",10644.8,10704,10599.75,10702.2,261630459,10718.15,10722.2,10588.3,10593.95,259349557,0.561286623907686,46.6113805386137,48.7671129518726,0.155029525308842,-0.0183691327274733,10788.844099326,202.050000000001,-27.0524745274032,9391774548,0.770306258322236
"478",478,"2018-12-10",10523.35,10558.3,10475.45,10477.3,322508033,10644.8,10704,10599.75,10702.2,261630459,0.501122177919799,51.5433602847888,53.1700038376133,0.154417683376669,0.0101662443516126,10767.6185333099,110.049999999999,-9.50589001938659,9653405007,0.530071016422546
"479",479,"2018-12-11",10359.75,10566.75,10334.2,10557.9,321348738,10523.35,10558.3,10475.45,10477.3,322508033,0.280608268116822,42.7146767214994,38.4179275141898,0.191002545453913,-0.0212383156982998,10676.8999797517,226.75,-117.413550197389,9330896974,0.996026632302409
"480",480,"2018-12-12",10589.2,10751.5,10562.2,10736.9,268635614,10359.75,10566.75,10334.2,10557.9,321348738,0.164571370601752,46.2668626641058,48.1841476676058,0.196360027366933,0.00766338275388101,10636.2173123367,232.549999999999,-125.71284292882,9652245712,0.631375133888112
"481",481,"2018-12-13",10791.45,10838.6,10750.3,10788.5,242662173,10589.2,10751.5,10562.2,10736.9,268635614,0.205608012904213,53.2065521944116,54.5384727969455,0.203383297458615,0.0168120119543431,10665.5680122543,193.6,0.0162476513498145,9920881326,0.336409326851776
"482",482,"2018-12-14",10784.5,10815.4,10753.05,10802.35,244835217,10791.45,10838.6,10750.3,10788.5,242662173,0.273873937071412,55.0103658015872,54.6836950314906,0.205966226560245,0.00479434517720279,10704.6319349346,101.700000000001,66.8299905622584,10163543499,0.251380077449122
"483",483,"2018-12-17",10853.2,10899.8,10845.55,10885.05,229947883,10784.5,10815.4,10753.05,10802.35,244835217,0.334427231313916,55.5061485024757,56.04787225594,0.206157431479709,0.0012829510556287,10738.1331745822,62.3500000000004,58.2691463663913,10408378716,0.228557304111394
"484",484,"2018-12-18",10848.6,10915.3,10819.4,10913.85,222787153,10853.2,10899.8,10845.55,10885.05,229947883,0.43942313573917,58.4504713431226,63.3687087689952,0.210968912024155,0.0076265851002919,10790.0213375006,97.4499999999989,102.144081661413,10638326599,0.0922798055532671
"485",485,"2018-12-19",10930.55,10984.75,10928.1,10961.2,230795306,10848.6,10915.3,10819.4,10913.85,222787153,0.537716974015834,59.456653658673,63.9766132934778,0.206227040473377,0.00264233670108638,10837.4184932559,95.8999999999996,95.4099621927751,10861113752,0.0448216198401565
"486",486,"2018-12-20",10885.2,10961.95,10880.05,10960.5,223922484,10930.55,10984.75,10928.1,10961.2,230795306,0.643278771023481,61.1235528141056,73.3577365767283,0.168660240259967,0.00432913972316662,10887.3267217117,70.8999999999996,121.745589347658,11091909058,0.0362001383444767
"487",487,"2018-12-21",10944.25,10963.4,10739.45,10754.85,299199160,10885.2,10961.95,10880.05,10960.5,223922484,0.717708810691087,61.0835696753424,72.8579250527037,0.165007284904565,-6.38636602321441e-05,10922.9470491338,81.9000000000015,98.1573340379813,10867986574,0.0372761509491969
"488",488,"2018-12-24",10780.9,10780.9,10649.9,10671.95,169615277,10944.25,10963.4,10739.45,10754.85,299199160,0.615907267829452,50.6094952089217,56.4501956449263,0.154314222968397,-0.0189410852962055,10880.0500104946,223.949999999999,31.9492662124109,10568787414,0.353393282607025
"489",489,"2018-12-26",10635.45,10747.1,10534.85,10741.95,189081381,10780.9,10780.9,10649.9,10671.95,169615277,0.467855772404313,47.1031723294823,51.7529075246547,0.160940753082916,-0.00773801161616738,10819.7900090752,131,-41.8691855429482,10399172137,0.480823918223041
"490",490,"2018-12-27",10817.9,10833.8,10764.55,10774.5,378147861,10635.45,10747.1,10534.85,10741.95,189081381,0.398279679492375,50.2382189863299,58.9584662773418,0.136092750540562,0.00653783284086451,10797.7038921224,212.25,-58.9240435422921,10588253518,0.373222657751133
"491",491,"2018-12-28",10820.95,10892.7,10820.15,10858.9,200010811,10817.9,10833.8,10764.55,10774.5,378147861,0.363327904210875,51.6725388016942,57.2955151977685,0.134411390075579,0.00302559435509231,10791.8361975633,91.8499999999985,11.0699657657501,10966401379,0.323188071631697
"492",492,"2018-12-31",10913.2,10923.1,10853.4,10861.85,144871290,10820.95,10892.7,10820.15,10858.9,200010811,0.394240553522751,55.2725232014986,55.4621881305743,0.141064823754299,0.00780278904043108,10815.2359657489,118.200000000001,52.1996220579801,11166412190,0.193451694719853
"493",493,"2019-01-01",10881.7,10922.85,10807.65,10913.95,122839984,10913.2,10923.1,10853.4,10861.85,144871290,0.416066363239365,55.3975863195142,54.4600375430879,0.134511463549993,0.000271629664551298,10833.3189191376,69.7000000000007,66.1367086969202,11311283480,0.188917070171393
"494",494,"2019-01-02",10868.85,10895.15,10735.8,10781.9,240097436,10881.7,10922.85,10807.65,10913.95,122839984,0.466793620071382,57.6498055010765,54.7898030061886,0.136480876816818,0.00478513757597376,10863.5903534181,115.200000000001,67.980864211113,11434123464,0.157368304067569
"495",495,"2019-01-03",10796.8,10813.95,10662.35,10667.7,235515093,10868.85,10895.15,10735.8,10781.9,240097436,0.40372573821994,50.6665350458749,55.8397398806337,0.147822688928546,-0.0121729852124393,10841.8665911292,178.150000000001,21.7902924824171,11194026028,0.450877972882864
"496",496,"2019-01-04",10699.7,10740.8,10628.8,10730.7,218436405,10796.8,10813.95,10662.35,10667.7,235515093,0.265351615220699,45.5299915801837,52.8196920625077,0.154502913672183,-0.0106483178298085,10787.5898050968,151.6,-32.5360785649548,10958510935,0.70471215825739
"497",497,"2019-01-07",10804.85,10835.8,10750.6,10770.65,202566146,10699.7,10740.8,10628.8,10730.7,218436405,0.200427594494212,48.6243204599228,49.5710688136441,0.126362618496867,0.00588830772663229,10768.1189051877,112,-45.3466440855334,11176947340,0.564681040231161
"498",498,"2019-01-08",10786.25,10818.3,10734,10788.6,206359896,10804.85,10835.8,10750.6,10770.65,202566146,0.176834185641273,50.5429798855618,48.6880015832172,0.119090349512507,0.00371605001291009,10767.0542893745,105.099999999999,6.78879839647765,11379513486,0.475883529673262
"499",499,"2019-01-09",10862.4,10870.35,10750.4,10849.8,239778615,10786.25,10818.3,10734,10788.6,206359896,0.169618894684587,51.4208347356452,47.1886648853225,0.114550022581064,0.00166517890442996,10772.3943634376,84.2999999999993,-7.89220539393547,11585873382,0.435985774616581
"500",500,"2019-01-10",10859.35,10859.35,10802.45,10815.75,194967317,10862.4,10870.35,10750.4,10849.8,239778615,0.207292766462186,54.3931604423262,52.0276732371186,0.117289264687233,0.00565662555334256,10796.7362522422,119.950000000001,17.3170543169129,11825651997,0.265079920662701
"501",501,"2019-01-11",10834.75,10850,10739.7,10783.55,208751059,10859.35,10859.35,10802.45,10815.75,194967317,0.209239469840883,52.469605797502,46.656004196889,0.110530802893308,-0.00314324150869894,10803.5292107894,56.8999999999996,13.5130522227398,11630684680,0.344533893361334
"502",502,"2019-01-14",10807,10807,10692.45,10741.05,179336647,10834.75,10850,10739.7,10783.55,208751059,0.184575666787068,50.6456033252075,50.2037851210671,0.111228648443786,-0.00298158031550599,10797.8359281379,110.299999999999,-24.8719082900118,11421933621,0.35943335479717
"503",503,"2019-01-15",10777.55,10896.05,10777.55,10884.55,202741951,10807,10807,10692.45,10741.05,179336647,0.131722984267202,48.260918719641,55.716595029078,0.106783037270713,-0.00394897514752124,10779.5028735318,114.549999999999,-68.9206137424849,11242596974,0.468898905344497
"504",504,"2019-01-16",10899.65,10927.9,10877.2,10888.6,175844119,10777.55,10896.05,10777.55,10884.55,202741951,0.194901100930078,55.8243639248294,56.764939896062,0.113611895458548,0.013271502871449,10813.3971800011,155,46.2744031018356,11445338925,0.130988786952093
"505",505,"2019-01-17",10920.85,10930.4,10844.9,10890.1,183785516,10899.65,10927.9,10877.2,10888.6,175844119,0.24507274453871,56.0197736696693,57.4495832202159,0.0896345963322889,0.000372017833591087,10839.7777593731,50.6999999999989,93.4827796294388,11621183044,0.13139418254764
"506",506,"2019-01-18",10914.85,10927.65,10852.2,10907.35,261116733,10920.85,10930.4,10844.9,10890.1,183785516,0.282613181799363,56.0972334415671,55.9944532262249,0.0874067949025139,0.000137749268997567,10859.5473121966,85.5,92.2531501388283,11804968560,0.13362068965517
"507",507,"2019-01-21",10919.35,10987.2,10885.9,10949.4,235555659,10914.85,10927.65,10852.2,10907.35,261116733,0.321439086383557,57.0344113521932,55.8135549366476,0.086506183483732,0.00158275427640397,10879.4939612041,75.4499999999989,106.205989587174,12066085293,0.0764257294429683
"508",508,"2019-01-22",10949.8,10949.8,10864.5,10917.45,241641740,10919.35,10987.2,10885.9,10949.4,235555659,0.379034793147159,59.3143989050551,56.8778195388531,0.087512119653926,0.00384778632512095,10907.6683638884,101.300000000001,137.402016173708,12301640952,0.105468750000003
"509",509,"2019-01-23",10931.05,10944.55,10813.05,10822.15,222158646,10949.8,10949.8,10864.5,10917.45,241641740,0.396245013375873,56.8460772329951,59.7381889905113,0.0868727434573678,-0.00292223367666544,10917.3464891931,85.2999999999993,96.6051560787432,12059999212,0.194614955357142
"510",510,"2019-01-24",10844.05,10866.35,10798.9,10858.95,203017253,10931.05,10944.55,10813.05,10822.15,222158646,0.335175963726497,50.1432119102848,55.5841523777309,0.0993088866177097,-0.00876746678531504,10892.3245238453,131.5,34.5563897634685,11837840566,0.460518973214287
"511",511,"2019-01-25",10859.75,10931.35,10757.25,10775.45,179370707,10844.05,10866.35,10798.9,10858.95,203017253,0.310557548759771,52.4736320254631,51.9389609284801,0.0988625359826396,0.00339466496990504,10885.4197528654,67.4500000000007,9.3811535471886,12040857819,0.435114503816794
"512",512,"2019-01-28",10792.45,10803.95,10631.65,10675.8,220034180,10859.75,10931.35,10757.25,10775.45,179370707,0.2263399444415,47.0945972609926,45.9186434788128,0.106498552978137,-0.00771922628979738,10852.3192118669,174.1,-13.5979396103516,11861487112,0.718405428329092
"513",513,"2019-01-29",10653.7,10690.25,10583.95,10679.1,210032771,10792.45,10803.95,10631.65,10675.8,220034180,0.0843201643855318,41.6123236767408,41.8073229940811,0.084296005081568,-0.00929090070010652,10794.67771874,172.300000000001,-141.829454604777,11641452932,0.875826184784139
"514",514,"2019-01-30",10702.25,10706.85,10613.15,10640.25,295407232,10653.7,10690.25,10583.95,10679.1,210032771,-0.0256746646822292,41.853721229806,43.9208033507583,0.0842354075480622,0.00030906255953056,10753.2523318124,106.299999999999,-170.491400371921,11851485703,0.764042157470553
"515",515,"2019-01-31",10690.55,10837.95,10678.8,10817.35,472608463,10702.25,10706.85,10613.15,10640.25,295407232,-0.140468224833357,39.7691362829698,41.3061948528589,0.0833325680311734,-0.00364458044017191,10710.2269957101,93.7000000000007,-141.364680891766,11556078471,0.860384376937386
"516",516,"2019-02-01",10851.35,10983.25,10813.65,10892.75,278272293,10690.55,10837.95,10678.8,10817.35,472608463,-0.0978183841549463,51.6027727260514,48.7082848470458,0.131971007598244,0.0165073467225429,10737.6570766429,197.700000000001,-28.9690120997726,12028686934,0.421202727836331
"517",517,"2019-02-04",10876.75,10927.75,10814.55,10909.05,192866505,10851.35,10983.25,10813.65,10892.75,278272293,-0.00756567997063362,55.6022020795921,51.9544786900468,0.136579571685495,0.00694610371764881,10783.5794588659,169.6,81.6090593637439,12306959227,0.234221946683201
"518",518,"2019-02-05",10908.65,10956.55,10887.15,10935.65,182066899,10876.75,10927.75,10814.55,10909.05,192866505,0.0751621822952853,56.4402405646802,51.8341845679995,0.136176869549016,0.00149528965838464,10823.3182615486,113.200000000001,63.0741280929412,12499825732,0.193800371977685
"519",519,"2019-02-06",10965.1,11072.05,10963.65,11068.45,198845067,10908.65,10956.55,10887.15,10935.65,182066899,0.158611580404,57.8388414067924,57.695732839265,0.125887816587926,0.00243537454367981,10861.547765442,69.3999999999996,96.4715410156001,12681892631,0.127836329820214
"520",520,"2019-02-07",11070.45,11117.9,11044.1,11054.4,183599837,10965.1,11072.05,10963.65,11068.45,198845067,0.319627001444678,64.0455588798568,66.0271840903432,0.1388629391466,0.0120706243299296,10933.4899039015,136.4,173.349746091956,12880737698,0.00737553779962826
"521",521,"2019-02-08",11023.5,11041.15,10925.7,10932.6,264285474,11070.45,11117.9,11044.1,11054.4,183599837,0.431359080391691,62.9890397610136,61.210852280404,0.127900624424188,-0.00127018009786006,10981.4663799313,73.7999999999993,176.179273325294,12697137861,0.118924992976871
"522",522,"2019-02-11",10930.9,10930.9,10857.3,10899.9,217598971,11023.5,11041.15,10925.7,10932.6,264285474,0.424581467392726,54.5828331119966,56.7522245489284,0.133645760293001,-0.0110793874506427,10975.7294298379,128.699999999999,83.4881635746883,12432852387,0.347036239348253
"523",523,"2019-02-12",10879.7,10910.9,10824.15,10828.4,232160400,10930.9,10930.9,10857.3,10899.9,217598971,0.390481006715238,52.554990774018,52.4954523239899,0.136665943091355,-0.00299553642066286,10959.653308541,75.3000000000011,23.2692785648172,12215253416,0.408277928645005
"524",524,"2019-02-13",10870.55,10890.8,10772.7,10774.25,257567315,10879.7,10910.9,10824.15,10828.4,232160400,0.306959682553098,48.3272068782127,50.4355214111728,0.14162092764161,-0.00658130254795353,10923.2799278864,86.75,-12.0264709625349,11983093016,0.542185597902426
"525",525,"2019-02-14",10786.1,10786.1,10718.85,10759.8,318091784,10870.55,10890.8,10772.7,10774.25,257567315,0.198288134379232,45.3516451485842,40.6339665834407,0.114320756002316,-0.005013284334348,10877.8934523114,118.099999999999,-42.9889604438017,11725525701,0.643599587976403
"526",526,"2019-02-15",10780.25,10781.75,10621.45,10728.8,344096632,10786.1,10786.1,10718.85,10759.8,318091784,0.100190075728479,44.5631353802074,41.4329498822495,0.105226731127765,-0.00134206079848909,10839.3076809823,67.25,-80.782799061966,11407433917,0.670662047008149
