"","X.1","X","Date","open","high","low","close","volume","Open","High","Low","Close","Volume","macd","rsi","ulti","volatility","roc","dema","atr","cci","obv","wr"
"291",302,302,"2018-03-21",10181.95,10227.25,1,10154.95,190005698,10051.55,10155,1,10138.2,187773199,-0.934975460266485,36.8015168707676,99.3620439359573,0.159144824407599,0.00437423314440544,10184.5336593833,10154,-153.009890298027,7607991337,0.0376822050189146
"292",303,303,"2018-03-22",10167.5,10207.85,1,10106.65,205699009,10181.95,10227.25,1,10154.95,190005698,-0.966712389466984,37.9072033187323,99.3130462936706,0.153467885490566,0.00165080372478954,10162.5117416075,10226.25,-105.862193201071,7797997035,0.0351899888828709
"293",304,304,"2018-03-23",9968.8,10027,1,9986.8,269174747,10167.5,10207.85,1,10106.65,205699009,-1.01842740892202,35.9538204268811,99.2658751596542,0.154849265651799,-0.00476764830912835,10131.5528795722,10206.85,-108.97456306206,7592298026,0.0354995418798199
"294",305,305,"2018-03-26",9989.15,10142.35,1,10140.8,237975350,9968.8,10027,1,9986.8,269174747,-1.14128487536022,31.6021336225991,99.1696658818217,0.105241891281191,-0.0119294020015541,10070.385281695,10105.65,-160.006298220754,7323123279,0.0469382301290373
"295",306,306,"2018-03-27",10188,10207.6,1,10183.55,202285480,9989.15,10142.35,1,10140.8,237975350,-1.10484109451415,41.4144291142827,99.2637605645967,0.150130208968568,0.0153026694878342,10077.5843184319,10141.35,-85.3294957126591,7561098629,0.0322402076811485
"296",307,307,"2018-03-28",10143.6,10157.75,1,10121.25,318434037,10188,10207.6,1,10183.55,202285480,-1.03036677654175,43.8236768304083,99.3655662603363,0.154969585586824,0.00420678280443276,10098.6255143159,10206.6,-53.5666595170941,7763384109,0.0281600748262962
"297",308,308,"2018-04-02",10151.65,10219.65,1,10217,219026335,10143.6,10157.75,1,10121.25,318434037,-1.00905444005718,41.1667822500522,99.4141263065039,0.154993015379396,-0.00613649930070892,10094.9233226575,10182.55,-76.9855798130651,7444950072,0.0341060929983966
"298",309,309,"2018-04-03",10186.85,10254.8,1,10244.4,193525779,10151.65,10219.65,1,10217,219026335,-0.905998119599949,46.5320843920035,99.4460852459253,0.152886814573072,0.00941582559109833,10124.9681919554,10218.65,-27.4779559443583,7663976407,0.0249675498205696
"299",310,310,"2018-04-04",10274.6,10279.8,1,10119.9,214594342,10186.85,10254.8,1,10244.4,193525779,-0.793482931216039,47.9936699840174,99.4998395391698,0.133446178332296,0.00267821521283729,10157.1810981149,10253.8,-0.879300452056286,7857502186,0.0223524471252959
"300",311,311,"2018-04-05",10228.45,10331.75,1,10327.65,220008760,10274.6,10279.8,1,10119.9,214594342,-0.793652560925184,42.3313249078535,99.4272427448291,0.151075354997468,-0.0122274324345497,10140.4713543667,10278.8,-30.8331760687593,7642907844,0.0287938266035762
"301",312,312,"2018-04-06",10322.75,10350.35,1,10320.95,180646319,10228.45,10331.75,1,10327.65,220008760,-0.622302993735502,52.4192149458766,99.5228228490749,0.18745850023646,0.020320982123982,10197.2831340273,10330.75,66.1851807252545,7862916604,0.00885410168059968
"302",313,313,"2018-04-09",10333.7,10397.45,1,10373.35,198813291,10322.75,10350.35,1,10320.95,180646319,-0.486269020778529,52.1026675259742,99.5083241756397,0.183991181892081,-0.000648954431307303,10237.4089325099,10349.35,63.6614061037024,7682270285,0.00284075811524392
"303",314,314,"2018-04-10",10412.9,10424.65,1,10401.35,240304772,10333.7,10397.45,1,10373.35,198813291,-0.333399594615269,54.4208908235536,99.5296088539675,0.162613518304264,0.00506420724434697,10284.3540064525,10396.45,88.10483870968,7881083576,0.00231809896647417
"304",315,315,"2018-04-11",10428.15,10428.15,1,10414.05,218874058,10412.9,10424.65,1,10401.35,240304772,-0.188215337613395,55.6559581762339,99.5823075227984,0.148163837449298,0.00269558809075043,10327.9782623495,10423.65,93.8308376672998,8121388348,0.00223530145390523
"305",316,316,"2018-04-12",10410.65,10469.85,1,10454.15,222570602,10428.15,10428.15,1,10414.05,218874058,-0.0626470514846433,56.2352266140748,99.5778451544417,0.148124074659433,0.00122025054294994,10363.8051357235,10427.15,99.4511269414943,8340262406,0.00135223910656319
"306",317,317,"2018-04-13",10495.3,10519.8,1,10483.7,206689959,10410.65,10469.85,1,10454.15,222570602,0.0672999822519893,58.0965412709666,99.5880654119334,0.138650914254264,0.00384317280420277,10402.7056001897,10468.85,123.967172585579,8562833008,0.00149968716716743
"307",318,318,"2018-04-16",10398.3,10538.35,1,10530.7,189550753,10495.3,10519.8,1,10483.7,206689959,0.190913991307862,59.4646689622879,99.7008697469471,0.134110586024761,0.00282264125681309,10440.2156433384,10518.8,139.986238799532,8769522967,0.00343195041259445
"308",319,319,"2018-04-17",10557.3,10560.25,1,10547.55,190690411,10398.3,10538.35,1,10530.7,189550753,0.32149303852842,61.6115238536394,99.7251070996254,0.134376861225817,0.00447313065023636,10482.3003616995,10537.35,144.532097764202,8959073720,0.000725988982049532
"309",320,320,"2018-04-18",10578.9,10593.2,1,10536.65,183538947,10557.3,10560.25,1,10547.55,190690411,0.432710632338895,62.3807704690788,99.7466509230037,0.0991888449358199,0.00159880479539787,10517.6430124471,10559.25,131.455008686082,9149764131,0.00120273693680903
"310",321,321,"2018-04-19",10563.65,10572.15,1,10568.1,225508612,10578.9,10593.2,1,10536.65,183538947,0.506232953827213,61.5219427782755,99.7167701995581,0.0344864424229251,-0.0010339496846985,10538.6874972468,10592.2,120.234853989571,8966225184,0.00533883423651376
"311",322,322,"2018-04-20",10560.35,10581.4,1,10579.85,230590276,10563.65,10572.15,1,10568.1,225508612,0.581874412196615,63.1004801021776,99.7451251866886,0.029859613351523,0.00298037392339623,10563.1044665012,10571.15,110.471747463747,9191733796,0.00236966824644553
"312",323,323,"2018-04-23",10592.8,10638.05,1,10582.8,190141581,10560.35,10581.4,1,10579.85,230590276,0.643196004163937,63.6996560331908,99.7587641045726,0.0267842696082283,0.00111121893224464,10583.4991495062,10580.4,102.900077707813,9422324072,0.00126036139800989
"313",324,324,"2018-04-24",10578.1,10636.7,1,10620.35,188640926,10592.8,10638.05,1,10582.8,190141581,0.685906952099113,63.8583318237658,99.7177205493612,0.0284030274575214,0.000278793064110161,10598.0063621127,10637.05,105.144607968119,9612465653,0.00519410926901726
"314",325,325,"2018-04-25",10612.4,10612.4,1,10564.55,176513741,10578.1,10636.7,1,10620.35,188640926,0.739888749581419,65.9015164160416,99.7631216416393,0.029267867726018,0.00354193025623495,10619.6283354405,10635.7,106.362597605483,9801106579,0.00166399518663529
"315",326,326,"2018-04-26",10586.5,10628.2,1,10615.55,269320211,10612.4,10612.4,1,10564.55,176513741,0.731139435702421,60.434004661773,99.7140233341792,0.0476393682014066,-0.00526791526434245,10615.6801246785,10619.35,80.921735008879,9624592838,0.00690981052077409
"316",327,327,"2018-04-27",10651.65,10719.5,1,10694.7,246004404,10586.5,10628.2,1,10615.55,269320211,0.754544734295126,63.4210779675847,99.7203215120763,0.0509779851812264,0.00481585059256062,10628.2063596336,10627.2,89.2962390344309,9893913049,0.00211524811860431
"317",328,328,"2018-04-30",10705.75,10758.9,1,10740.9,142788264,10651.65,10719.5,1,10694.7,246004404,0.824001767559146,67.5194601153989,99.7503245767953,0.0586817775436352,0.00742838436561222,10662.3385876734,10718.5,124.406443494421,10139917453,0.0023137565890749
"318",329,329,"2018-05-02",10783.85,10783.85,1,10716.8,209747342,10705.75,10758.9,1,10740.9,142788264,0.90351588960782,69.6565475045205,99.7467219306424,0.0602922094567727,0.00431059280240653,10701.5299605704,10757.9,137.785675624924,10282705717,0.00167318900528914
"319",330,330,"2018-05-03",10720.15,10720.15,1,10669.8,164714919,10783.85,10783.85,1,10716.8,209747342,0.936918099167872,67.1736558017027,99.684672551304,0.0625950227431207,-0.00224628083472211,10721.1000544744,10782.85,129.768211538349,10072958375,0.00621820761672481
"320",331,331,"2018-05-04",10700.45,10700.45,1,10614.85,162127888,10720.15,10720.15,1,10669.8,164714919,0.916797036461792,62.4951452565182,99.6832515460923,0.0704550760836632,-0.00439528262221422,10718.5213552043,10719.15,94.744885520413,9908243456,0.0105769810393357
"321",332,332,"2018-05-07",10653.15,10723.65,1,10722.75,155527634,10700.45,10700.45,1,10614.85,162127888,0.849174102369754,57.4566222978761,99.6220460900491,0.0779877068145246,-0.00516335688693026,10697.0192059341,10699.45,65.4525192884054,9746115568,0.0156730363493881
"322",333,333,"2018-05-08",10757.9,10757.9,1,10714.3,247827681,10653.15,10723.65,1,10722.75,155527634,0.867583143847717,63.6533179098974,99.6714756316868,0.0939148410266432,0.0101136884866424,10715.5782892843,10722.65,104.83448895001,9901643202,0.00566640544939421
"323",334,334,"2018-05-09",10693.35,10766.2,1,10748.55,191715705,10757.9,10757.9,1,10714.3,247827681,0.865585003462099,62.8808744218977,99.6405430813783,0.0936783379732098,-0.000788354781803946,10725.4458313854,10756.9,104.61732705984,9653815521,0.00645005726686369
"324",335,335,"2018-05-10",10779.65,10785.15,1,10710.35,176119527,10693.35,10766.2,1,10748.55,191715705,0.879670384682285,64.7481815100104,99.6540456858616,0.0860712361345809,0.00319156394167308,10743.0052329114,10765.2,111.138225021732,9845531226,0.00327371705996106
"325",336,336,"2018-05-11",10741.95,10811.7,1,10798.55,182103420,10779.65,10785.15,1,10710.35,176119527,0.851918385840778,61.0587985806234,99.5970926836827,0.0886434158976649,-0.003560298090866,10742.3150725144,10784.15,93.3142149802918,9669411699,0.00693610530268953
"326",337,337,"2018-05-14",10815.15,10834.55,1,10797.1,158858691,10741.95,10811.7,1,10798.55,182103420,0.886305747516958,65.8913900675838,99.6356416125115,0.0905454784867547,0.00820130219308446,10769.9533924961,10810.7,127.792422269506,9851515119,0.00121638746797168
"327",338,338,"2018-05-15",10812.6,10928.95,1,10804.05,233833460,10815.15,10834.55,1,10797.1,158858691,0.901805194279803,65.7469358069854,99.6480565027425,0.0885101971578634,-0.000134286303229203,10788.9210813269,10833.55,123.376410581673,9692656428,0.00345685393984418
"328",339,339,"2018-05-16",10751.95,10790.15,1,10742.75,216265875,10812.6,10928.95,1,10804.05,233833460,0.90864491286613,66.1302153211967,99.6003463518267,0.0868588061179898,0.000643484281143358,10804.1863579384,10927.95,149.542767162331,9926489888,0.0114294080774529
"329",340,340,"2018-05-17",10775.6,10775.6,1,10677.6,211819797,10751.95,10790.15,1,10742.75,216265875,0.857864587695789,59.7767742304491,99.5514236169383,0.0896580838383715,-0.00568995538875683,10794.136291606,10803.05,61.0304601782555,9710224013,0.017038877374073
"330",341,341,"2018-05-18",10671.85,10672,1,10604.45,213025745,10775.6,10775.6,1,10677.6,211819797,0.759773419732279,53.8547311572658,99.4911605732432,0.0917437641417222,-0.00608301926868648,10764.1726507849,10774.6,20.6527442290068,9498404216,0.0230006542855705
"331",342,342,"2018-05-21",10616.7,10620.6,1,10520.35,181634290,10671.85,10672,1,10604.45,213025745,0.61974325707479,48.0935620329303,99.4373425391143,0.0794321335969296,-0.00687436483514503,10717.0706217796,10676.6,-72.2335793000766,9285378471,0.029694498968242
"332",343,343,"2018-05-22",10518.45,10558.6,1,10543.25,226625696,10616.7,10620.6,1,10520.35,181634290,0.440094307124972,42.4685833011431,99.3978985841153,0.0871151117635491,-0.00796224762455111,10654.0148627998,10619.6,-139.999300861532,9103744181,0.0373903614127078
"333",344,344,"2018-05-23",10521.1,10533.3,1,10428.55,263592587,10518.45,10558.6,1,10543.25,226625696,0.311316990061661,44.3763174269302,99.4044732618553,0.0852860580356447,0.00217436801139037,10614.9555576051,10557.6,-148.979197604646,9330369877,0.0352948174177225
"334",345,345,"2018-05-24",10464.85,10534.7,1,10533.35,270755432,10521.1,10533.3,1,10428.55,263592587,0.120672506550812,37.6432559547689,99.3269033761679,0.0976024317988847,-0.0109386074330526,10548.5206323886,10542.25,-185.642806850844,9066777290,0.0457908390869286
"335",346,346,"2018-05-25",10533.05,10628,1,10611.2,232614898,10464.85,10534.7,1,10533.35,270755432,0.0484661425458333,45.7434600675073,99.4368046415704,0.104519123472655,0.00999917690553964,10534.726322702,10533.7,-132.30657686912,9337532722,0.0362007512845502
"336",348,348,"2018-05-29",10689.4,10716.75,1,10630.95,189579528,10648.35,10709.5,1,10683.1,210615208,0.104472272881861,55.0587922460309,99.5240391773468,0.126212475066589,0.0067530065076884,10587.9506976407,10708.5,1.55529805587617,9780762828,0.0224973576928885
"337",349,349,"2018-05-30",10579,10648.55,1,10616.7,216402001,10689.4,10716.75,1,10630.95,189579528,0.106834137537404,51.6076240713587,99.5000447160629,0.125371865057703,-0.00489349551742357,10598.4701126755,10715.75,-13.9805598480166,9591183300,0.0272695244762284
"338",350,350,"2018-05-31",10670.1,10763.55,1,10731.9,568011216,10579,10648.55,1,10616.7,216402001,0.0967596658618008,50.6729485837703,99.5594679714377,0.121864868783539,-0.00134132500643602,10601.8750066187,10647.55,-43.1885769944165,9374781299,0.0285735201936319
"339",351,351,"2018-06-01",10738.45,10764.65,1,10686.45,198441776,10670.1,10763.55,1,10731.9,568011216,0.174242434806526,57.3913648527058,99.5426142597099,0.129241585686219,0.0107923815297131,10642.7270428412,10762.55,48.6032479329269,9942792515,0.0180317442887276
"340",352,352,"2018-06-04",10765.95,10769.05,1,10624.55,177628395,10738.45,10764.65,1,10686.45,198441776,0.198786488453284,54.25185098849,99.5622955846393,0.121891806232854,-0.00424403076984525,10657.9973466648,10763.65,28.1011860772199,9744350739,0.0221908043137093
"341",353,353,"2018-06-05",10630.7,10631.6,1,10605.75,146682185,10765.95,10769.05,1,10624.55,177628395,0.169331372217596,50.2223237109249,99.4438743813831,0.128350344082145,-0.0058092228500346,10648.6973898305,10768.05,6.02360352620859,9566722344,0.0153487531455212
"342",354,354,"2018-06-06",10603.45,10697.8,1,10687.85,160092671,10630.7,10631.6,1,10605.75,146682185,0.130224326019945,49.0311810533761,99.4450114263875,0.108972190105614,-0.0017710540985334,10635.458662038,10630.6,-51.9480389522762,9420040159,0.0157639262710449
"343",355,355,"2018-06-07",10722.6,10817.5,1,10762.2,186545587,10603.45,10697.8,1,10687.85,160092671,0.159669818342811,54.1458297088612,99.474413184049,0.104007465421591,0.00771127539080929,10652.7547645227,10696.8,10.3569997361215,9580132830,0.00754082679779523
"344",356,356,"2018-06-08",10736.4,10779.3,1,10759.35,195291958,10722.6,10817.5,1,10762.2,186545587,0.236556101085306,58.2333796283228,99.5001626231723,0.103256360554481,0.00693241253621935,10690.0718326481,10816.5,87.0388800676626,9766678417,0.00511255951555487
"345",357,357,"2018-06-11",10781.85,10850.35,1,10781.95,184704579,10736.4,10779.3,1,10759.35,195291958,0.291830363245471,58.0198738757174,99.5251055687344,0.0985919692299345,-0.000264850813874062,10716.4949333718,10778.3,73.2918298470682,9571386459,0.00537604585586832
"346",358,358,"2018-06-12",10816.15,10856.35,1,10852.35,181392581,10781.85,10850.35,1,10781.95,184704579,0.348573437465727,59.2943751490594,99.4876190748148,0.0924637790228226,0.00209829567315012,10743.0708955629,10849.35,111.961621658472,9756091038,0.00630452515588488
"347",359,359,"2018-06-13",10887.5,10893.05,1,10855.05,186895922,10816.15,10856.35,1,10852.35,181392581,0.441374139635453,63.0568952547103,99.5678106434783,0.0940510995112611,0.00650820673585883,10785.419402631,10855.35,145.01526284861,9937483619,0.000368481900629643
"348",360,360,"2018-06-14",10832.9,10832.9,1,10810.1,167242571,10887.5,10893.05,1,10855.05,186895922,0.510787787366196,63.1973960362989,99.6444251366767,0.0795766518350636,0.000248763095894944,10816.8735469449,10892.05,147.987081068936,10124379541,0.00348878310327257
"349",361,361,"2018-06-15",10808.65,10833.9,1,10815.85,294428662,10832.9,10832.9,1,10810.1,167242571,0.525772776889233,59.163281553485,99.6232931157346,0.079365257482034,-0.00414952718978512,10824.3321543966,10854.05,98.1010146287671,9957136970,0.00761564627411726
"350",362,362,"2018-06-18",10830.2,10830.2,1,10795.05,173219111,10808.65,10833.9,1,10815.85,294428662,0.535705928152397,59.5192572423641,99.6204347339191,0.0673736372794456,0.00053176855911552,10830.7554484957,10832.9,90.0834864907071,10251565632,0.00708773830454312
"351",363,363,"2018-06-19",10789.45,10789.45,1,10711.3,195926133,10830.2,10830.2,1,10795.05,173219111,0.521894759156782,57.5644495771548,99.6445003786715,0.0676568051286141,-0.00192495513123347,10827.68656443,10829.2,73.2084771716147,10078346521,0.00899738800317663
"352",364,364,"2018-06-20",10734.65,10781.3,1,10773.3,173156856,10789.45,10789.45,1,10711.3,195926133,0.443005670969709,50.388431351783,99.5863836090453,0.0756914215060894,-0.00778843675045415,10796.8673423883,10794.05,22.6011997682894,9882420388,0.016686482342626
"353",365,365,"2018-06-21",10808.45,10808.95,1,10741.95,194337208,10734.65,10781.3,1,10773.3,173156856,0.422150545117983,54.8733430366123,99.6364167495288,0.0725494306976199,0.00577159194103238,10793.9034882154,10780.3,36.953862754897,10055577244,0.0109942572793919
"354",366,366,"2018-06-22",10742.7,10836.95,1,10824.35,207244083,10808.45,10808.95,1,10741.95,194337208,0.377739578550429,52.2988393032517,99.589550782286,0.0743742490911166,-0.00291421407485615,10780.8746771338,10807.95,28.4181344801724,9861240036,0.0138725033395916
"355",367,367,"2018-06-25",10822.9,10830.7,1,10758.25,183666852,10742.7,10836.95,1,10824.35,207244083,0.399743109376005,57.8910197959917,99.638831947814,0.0850886117885671,0.00764158905059631,10798.1058142731,10835.95,80.0096090861681,10068484119,0.00630735261039005
